
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 21, 'alpha': 1.27152056055983, 'normalize_similarity': True} - results: ROC_AUC: 0.0744158, PRECISION: 0.0136831, PRECISION_RECALL_MIN_DEN: 0.0561330, RECALL: 0.0551520, MAP: 0.0241549, MRR: 0.0496672, NDCG: 0.0374644, F1: 0.0219200, HIT_RATE: 0.1368307, ARHR: 0.0526474, NOVELTY: 0.0053188, AVERAGE_POPULARITY: 0.0329757, DIVERSITY_MEAN_INTER_LIST: 0.9947446, DIVERSITY_HERFINDAHL: 0.9994556, COVERAGE_ITEM: 0.4969856, COVERAGE_ITEM_CORRECT: 0.0232839, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805587, DIVERSITY_GINI: 0.2408942, SHANNON_ENTROPY: 12.7622622, 
SearchBayesianSkopt-CV: Config 154 is suboptimal. Config: {'topK': 778, 'alpha': 0.3959154890807135, 'normalize_similarity': False} - results: ROC_AUC: 0.1382562, PRECISION: 0.0278923, PRECISION_RECALL_MIN_DEN: 0.1015303, RECALL: 0.0989025, MAP: 0.0457200, MRR: 0.0986719, NDCG: 0.0704013, F1: 0.0435097, HIT_RATE: 0.2789230, ARHR: 0.1106985, NOVELTY: 0.0047134, AVERAGE_POPULARITY: 0.1199728, DIVERSITY_MEAN_INTER_LIST: 0.9786560, DIVERSITY_HERFINDAHL: 0.9978471, COVERAGE_ITEM: 0.3785717, COVERAGE_ITEM_CORRECT: 0.0286044, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461180, DIVERSITY_GINI: 0.1084743, SHANNON_ENTROPY: 10.9596497, 
SearchBayesianSkopt-CV: Config 155 is suboptimal. Config: {'topK': 779, 'alpha': 0.39619059820405544, 'normalize_similarity': False} - results: ROC_AUC: 0.1383374, PRECISION: 0.0278582, PRECISION_RECALL_MIN_DEN: 0.1013672, RECALL: 0.0987516, MAP: 0.0458147, MRR: 0.0987434, NDCG: 0.0704339, F1: 0.0434536, HIT_RATE: 0.2785820, ARHR: 0.1107321, NOVELTY: 0.0047133, AVERAGE_POPULARITY: 0.1199672, DIVERSITY_MEAN_INTER_LIST: 0.9786577, DIVERSITY_HERFINDAHL: 0.9978472, COVERAGE_ITEM: 0.3781482, COVERAGE_ITEM_CORRECT: 0.0285813, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1460174, DIVERSITY_GINI: 0.1083095, SHANNON_ENTROPY: 10.9586414, 
SearchBayesianSkopt-CV: Config 156 is suboptimal. Config: {'topK': 780, 'alpha': 0.3963938717852469, 'normalize_similarity': False} - results: ROC_AUC: 0.1383590, PRECISION: 0.0278658, PRECISION_RECALL_MIN_DEN: 0.1014064, RECALL: 0.0987878, MAP: 0.0458085, MRR: 0.0987430, NDCG: 0.0704423, F1: 0.0434663, HIT_RATE: 0.2786578, ARHR: 0.1107136, NOVELTY: 0.0047135, AVERAGE_POPULARITY: 0.1199500, DIVERSITY_MEAN_INTER_LIST: 0.9786658, DIVERSITY_HERFINDAHL: 0.9978480, COVERAGE_ITEM: 0.3783407, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1461180, DIVERSITY_GINI: 0.1084092, SHANNON_ENTROPY: 10.9596418, 
SearchBayesianSkopt-CV: Config 157 is suboptimal. Config: {'topK': 8, 'alpha': 0.7102056561604072, 'normalize_similarity': False} - results: ROC_AUC: 0.0591185, PRECISION: 0.0100553, PRECISION_RECALL_MIN_DEN: 0.0392312, RECALL: 0.0383798, MAP: 0.0189330, MRR: 0.0403881, NDCG: 0.0283540, F1: 0.0159313, HIT_RATE: 0.1005533, ARHR: 0.0428138, NOVELTY: 0.0052918, AVERAGE_POPULARITY: 0.0193590, DIVERSITY_MEAN_INTER_LIST: 0.9449347, DIVERSITY_HERFINDAHL: 0.9944756, COVERAGE_ITEM: 0.4969933, COVERAGE_ITEM_CORRECT: 0.0187873, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0593431, DIVERSITY_GINI: 0.2267246, SHANNON_ENTROPY: 11.6890387, 
SearchBayesianSkopt-CV: Config 158 is suboptimal. Config: {'topK': 372, 'alpha': 0.2862716043947638, 'normalize_similarity': False} - results: ROC_AUC: 0.1349751, PRECISION: 0.0272024, PRECISION_RECALL_MIN_DEN: 0.0992624, RECALL: 0.0966906, MAP: 0.0444714, MRR: 0.0959666, NDCG: 0.0686099, F1: 0.0424573, HIT_RATE: 0.2720237, ARHR: 0.1074562, NOVELTY: 0.0046967, AVERAGE_POPULARITY: 0.1214054, DIVERSITY_MEAN_INTER_LIST: 0.9780818, DIVERSITY_HERFINDAHL: 0.9977896, COVERAGE_ITEM: 0.3661829, COVERAGE_ITEM_CORRECT: 0.0279808, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1431735, DIVERSITY_GINI: 0.1022373, SHANNON_ENTROPY: 10.8979757, 
SearchBayesianSkopt-CV: Config 159 is suboptimal. Config: {'topK': 570, 'alpha': 0.3798251385652029, 'normalize_similarity': False} - results: ROC_AUC: 0.1378332, PRECISION: 0.0279110, PRECISION_RECALL_MIN_DEN: 0.1014651, RECALL: 0.0988203, MAP: 0.0455959, MRR: 0.0983494, NDCG: 0.0702695, F1: 0.0435255, HIT_RATE: 0.2791100, ARHR: 0.1103358, NOVELTY: 0.0047228, AVERAGE_POPULARITY: 0.1172192, DIVERSITY_MEAN_INTER_LIST: 0.9796740, DIVERSITY_HERFINDAHL: 0.9979488, COVERAGE_ITEM: 0.3791184, COVERAGE_ITEM_CORRECT: 0.0289355, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1093634, SHANNON_ENTROPY: 11.0044548, 
SearchBayesianSkopt-CV: Config 160 is suboptimal. Config: {'topK': 353, 'alpha': 0.2415911551265118, 'normalize_similarity': False} - results: ROC_AUC: 0.1325299, PRECISION: 0.0266901, PRECISION_RECALL_MIN_DEN: 0.0972312, RECALL: 0.0946664, MAP: 0.0438723, MRR: 0.0948175, NDCG: 0.0674812, F1: 0.0416388, HIT_RATE: 0.2669014, ARHR: 0.1060368, NOVELTY: 0.0046792, AVERAGE_POPULARITY: 0.1247245, DIVERSITY_MEAN_INTER_LIST: 0.9767455, DIVERSITY_HERFINDAHL: 0.9976560, COVERAGE_ITEM: 0.3579596, COVERAGE_ITEM_CORRECT: 0.0271107, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1403045, DIVERSITY_GINI: 0.0979731, SHANNON_ENTROPY: 10.8201015, 
SearchBayesianSkopt-CV: Config 161 is suboptimal. Config: {'topK': 590, 'alpha': 0.38792290685824177, 'normalize_similarity': False} - results: ROC_AUC: 0.1381914, PRECISION: 0.0278996, PRECISION_RECALL_MIN_DEN: 0.1012691, RECALL: 0.0986201, MAP: 0.0456385, MRR: 0.0987224, NDCG: 0.0703102, F1: 0.0434927, HIT_RATE: 0.2789959, ARHR: 0.1107173, NOVELTY: 0.0047254, AVERAGE_POPULARITY: 0.1168955, DIVERSITY_MEAN_INTER_LIST: 0.9797845, DIVERSITY_HERFINDAHL: 0.9979599, COVERAGE_ITEM: 0.3806583, COVERAGE_ITEM_CORRECT: 0.0289278, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1101958, SHANNON_ENTROPY: 11.0151769, 
SearchBayesianSkopt-CV: Config 162 is suboptimal. Config: {'topK': 281, 'alpha': 0.002372721437523318, 'normalize_similarity': False} - results: ROC_AUC: 0.1239500, PRECISION: 0.0245181, PRECISION_RECALL_MIN_DEN: 0.0907859, RECALL: 0.0885063, MAP: 0.0409235, MRR: 0.0884372, NDCG: 0.0629269, F1: 0.0383956, HIT_RATE: 0.2451809, ARHR: 0.0983095, NOVELTY: 0.0046454, AVERAGE_POPULARITY: 0.1324002, DIVERSITY_MEAN_INTER_LIST: 0.9729921, DIVERSITY_HERFINDAHL: 0.9972808, COVERAGE_ITEM: 0.3483734, COVERAGE_ITEM_CORRECT: 0.0238537, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1309173, DIVERSITY_GINI: 0.0921762, SHANNON_ENTROPY: 10.6619693, 
SearchBayesianSkopt-CV: Config 163 is suboptimal. Config: {'topK': 603, 'alpha': 0.39108247208036223, 'normalize_similarity': False} - results: ROC_AUC: 0.1381346, PRECISION: 0.0279222, PRECISION_RECALL_MIN_DEN: 0.1013341, RECALL: 0.0987018, MAP: 0.0457590, MRR: 0.0989252, NDCG: 0.0704424, F1: 0.0435283, HIT_RATE: 0.2792221, ARHR: 0.1109267, NOVELTY: 0.0047261, AVERAGE_POPULARITY: 0.1168397, DIVERSITY_MEAN_INTER_LIST: 0.9797978, DIVERSITY_HERFINDAHL: 0.9979612, COVERAGE_ITEM: 0.3812435, COVERAGE_ITEM_CORRECT: 0.0289971, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459419, DIVERSITY_GINI: 0.1105013, SHANNON_ENTROPY: 11.0179011, 
SearchBayesianSkopt-CV: Config 164 is suboptimal. Config: {'topK': 357, 'alpha': 0.29745800752354473, 'normalize_similarity': False} - results: ROC_AUC: 0.1354058, PRECISION: 0.0272216, PRECISION_RECALL_MIN_DEN: 0.0992138, RECALL: 0.0966437, MAP: 0.0447562, MRR: 0.0964014, NDCG: 0.0688509, F1: 0.0424765, HIT_RATE: 0.2722158, ARHR: 0.1080008, NOVELTY: 0.0047045, AVERAGE_POPULARITY: 0.1200087, DIVERSITY_MEAN_INTER_LIST: 0.9786070, DIVERSITY_HERFINDAHL: 0.9978422, COVERAGE_ITEM: 0.3689779, COVERAGE_ITEM_CORRECT: 0.0282040, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1429219, DIVERSITY_GINI: 0.1040165, SHANNON_ENTROPY: 10.9321148, 
SearchBayesianSkopt-CV: Config 165 is suboptimal. Config: {'topK': 410, 'alpha': 0.3099165677152967, 'normalize_similarity': True} - results: ROC_AUC: 0.1214155, PRECISION: 0.0253536, PRECISION_RECALL_MIN_DEN: 0.0895694, RECALL: 0.0867593, MAP: 0.0386810, MRR: 0.0860900, NDCG: 0.0606519, F1: 0.0392351, HIT_RATE: 0.2535364, ARHR: 0.0964349, NOVELTY: 0.0050152, AVERAGE_POPULARITY: 0.0690370, DIVERSITY_MEAN_INTER_LIST: 0.9921733, DIVERSITY_HERFINDAHL: 0.9991985, COVERAGE_ITEM: 0.4736785, COVERAGE_ITEM_CORRECT: 0.0327777, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326790, DIVERSITY_GINI: 0.1860350, SHANNON_ENTROPY: 12.1567858, 
SearchBayesianSkopt-CV: Config 166 is suboptimal. Config: {'topK': 631, 'alpha': 0.4017603676589592, 'normalize_similarity': False} - results: ROC_AUC: 0.1387990, PRECISION: 0.0278922, PRECISION_RECALL_MIN_DEN: 0.1014777, RECALL: 0.0988339, MAP: 0.0459369, MRR: 0.0991998, NDCG: 0.0705951, F1: 0.0435040, HIT_RATE: 0.2789216, ARHR: 0.1112079, NOVELTY: 0.0047294, AVERAGE_POPULARITY: 0.1164744, DIVERSITY_MEAN_INTER_LIST: 0.9799417, DIVERSITY_HERFINDAHL: 0.9979756, COVERAGE_ITEM: 0.3834764, COVERAGE_ITEM_CORRECT: 0.0289509, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1460174, DIVERSITY_GINI: 0.1116460, SHANNON_ENTROPY: 11.0328141, 
SearchBayesianSkopt-CV: Config 167 is suboptimal. Config: {'topK': 633, 'alpha': 0.40208018522968153, 'normalize_similarity': False} - results: ROC_AUC: 0.1388325, PRECISION: 0.0279151, PRECISION_RECALL_MIN_DEN: 0.1014593, RECALL: 0.0988133, MAP: 0.0459000, MRR: 0.0992361, NDCG: 0.0705815, F1: 0.0435295, HIT_RATE: 0.2791507, ARHR: 0.1112670, NOVELTY: 0.0047294, AVERAGE_POPULARITY: 0.1164665, DIVERSITY_MEAN_INTER_LIST: 0.9799375, DIVERSITY_HERFINDAHL: 0.9979752, COVERAGE_ITEM: 0.3826833, COVERAGE_ITEM_CORRECT: 0.0290048, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1459922, DIVERSITY_GINI: 0.1114720, SHANNON_ENTROPY: 11.0314684, 
SearchBayesianSkopt-CV: Config 168 is suboptimal. Config: {'topK': 635, 'alpha': 0.40254965104307405, 'normalize_similarity': False} - results: ROC_AUC: 0.1386441, PRECISION: 0.0278922, PRECISION_RECALL_MIN_DEN: 0.1013606, RECALL: 0.0987161, MAP: 0.0459280, MRR: 0.0992276, NDCG: 0.0705656, F1: 0.0434920, HIT_RATE: 0.2789219, ARHR: 0.1112165, NOVELTY: 0.0047296, AVERAGE_POPULARITY: 0.1164265, DIVERSITY_MEAN_INTER_LIST: 0.9799529, DIVERSITY_HERFINDAHL: 0.9979767, COVERAGE_ITEM: 0.3829066, COVERAGE_ITEM_CORRECT: 0.0289278, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1458412, DIVERSITY_GINI: 0.1115725, SHANNON_ENTROPY: 11.0327766, 
SearchBayesianSkopt-CV: Config 169 is suboptimal. Config: {'topK': 308, 'alpha': 0.002399230754245974, 'normalize_similarity': False} - results: ROC_AUC: 0.1236536, PRECISION: 0.0244877, PRECISION_RECALL_MIN_DEN: 0.0912116, RECALL: 0.0889520, MAP: 0.0408683, MRR: 0.0884249, NDCG: 0.0629649, F1: 0.0384002, HIT_RATE: 0.2448771, ARHR: 0.0981598, NOVELTY: 0.0046410, AVERAGE_POPULARITY: 0.1332349, DIVERSITY_MEAN_INTER_LIST: 0.9725939, DIVERSITY_HERFINDAHL: 0.9972410, COVERAGE_ITEM: 0.3465178, COVERAGE_ITEM_CORRECT: 0.0238306, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1312193, DIVERSITY_GINI: 0.0911166, SHANNON_ENTROPY: 10.6400465, 
SearchBayesianSkopt-CV: Config 170 is suboptimal. Config: {'topK': 647, 'alpha': 0.40596328452331265, 'normalize_similarity': False} - results: ROC_AUC: 0.1389873, PRECISION: 0.0279796, PRECISION_RECALL_MIN_DEN: 0.1017124, RECALL: 0.0990591, MAP: 0.0460799, MRR: 0.0995041, NDCG: 0.0707814, F1: 0.0436315, HIT_RATE: 0.2797957, ARHR: 0.1115249, NOVELTY: 0.0047303, AVERAGE_POPULARITY: 0.1164004, DIVERSITY_MEAN_INTER_LIST: 0.9799665, DIVERSITY_HERFINDAHL: 0.9979781, COVERAGE_ITEM: 0.3837921, COVERAGE_ITEM_CORRECT: 0.0290972, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1465710, DIVERSITY_GINI: 0.1119368, SHANNON_ENTROPY: 11.0359845, 
SearchBayesianSkopt-CV: Config 171 is suboptimal. Config: {'topK': 649, 'alpha': 0.40634758012513156, 'normalize_similarity': False} - results: ROC_AUC: 0.1390383, PRECISION: 0.0279680, PRECISION_RECALL_MIN_DEN: 0.1016239, RECALL: 0.0989846, MAP: 0.0460463, MRR: 0.0993294, NDCG: 0.0707392, F1: 0.0436100, HIT_RATE: 0.2796799, ARHR: 0.1113965, NOVELTY: 0.0047305, AVERAGE_POPULARITY: 0.1164114, DIVERSITY_MEAN_INTER_LIST: 0.9799623, DIVERSITY_HERFINDAHL: 0.9979777, COVERAGE_ITEM: 0.3841001, COVERAGE_ITEM_CORRECT: 0.0290972, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1464704, DIVERSITY_GINI: 0.1120346, SHANNON_ENTROPY: 11.0367917, 
SearchBayesianSkopt-CV: Config 172 is suboptimal. Config: {'topK': 998, 'alpha': 1.993967653769571, 'normalize_similarity': False} - results: ROC_AUC: 0.0652833, PRECISION: 0.0129553, PRECISION_RECALL_MIN_DEN: 0.0577036, RECALL: 0.0570321, MAP: 0.0226698, MRR: 0.0435170, NDCG: 0.0359798, F1: 0.0211119, HIT_RATE: 0.1295531, ARHR: 0.0460214, NOVELTY: 0.0052302, AVERAGE_POPULARITY: 0.0483577, DIVERSITY_MEAN_INTER_LIST: 0.9951843, DIVERSITY_HERFINDAHL: 0.9994996, COVERAGE_ITEM: 0.4915419, COVERAGE_ITEM_CORRECT: 0.0216208, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0768592, DIVERSITY_GINI: 0.2391338, SHANNON_ENTROPY: 12.7265908, 
SearchBayesianSkopt-CV: Config 173 is suboptimal. Config: {'topK': 606, 'alpha': 1.999946292738588, 'normalize_similarity': True} - results: ROC_AUC: 0.0809566, PRECISION: 0.0160406, PRECISION_RECALL_MIN_DEN: 0.0664654, RECALL: 0.0651574, MAP: 0.0262453, MRR: 0.0530428, NDCG: 0.0418488, F1: 0.0257414, HIT_RATE: 0.1604062, ARHR: 0.0568356, NOVELTY: 0.0051648, AVERAGE_POPULARITY: 0.0576357, DIVERSITY_MEAN_INTER_LIST: 0.9939875, DIVERSITY_HERFINDAHL: 0.9993799, COVERAGE_ITEM: 0.4469759, COVERAGE_ITEM_CORRECT: 0.0232454, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0929659, DIVERSITY_GINI: 0.1999170, SHANNON_ENTROPY: 12.4376894, 
SearchBayesianSkopt-CV: Config 174 is suboptimal. Config: {'topK': 368, 'alpha': 0.002666587514809527, 'normalize_similarity': True} - results: ROC_AUC: 0.1146989, PRECISION: 0.0234276, PRECISION_RECALL_MIN_DEN: 0.0822432, RECALL: 0.0797603, MAP: 0.0361661, MRR: 0.0810395, NDCG: 0.0564744, F1: 0.0362142, HIT_RATE: 0.2342756, ARHR: 0.0905245, NOVELTY: 0.0050195, AVERAGE_POPULARITY: 0.0647848, DIVERSITY_MEAN_INTER_LIST: 0.9927097, DIVERSITY_HERFINDAHL: 0.9992522, COVERAGE_ITEM: 0.4712069, COVERAGE_ITEM_CORRECT: 0.0317767, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1234176, DIVERSITY_GINI: 0.1839992, SHANNON_ENTROPY: 12.1827236, 
SearchBayesianSkopt-CV: Config 175 is suboptimal. Config: {'topK': 677, 'alpha': 0.4108963811001218, 'normalize_similarity': False} - results: ROC_AUC: 0.1393036, PRECISION: 0.0280513, PRECISION_RECALL_MIN_DEN: 0.1021491, RECALL: 0.0994880, MAP: 0.0461487, MRR: 0.0994652, NDCG: 0.0709277, F1: 0.0437598, HIT_RATE: 0.2805127, ARHR: 0.1115692, NOVELTY: 0.0047305, AVERAGE_POPULARITY: 0.1165712, DIVERSITY_MEAN_INTER_LIST: 0.9799060, DIVERSITY_HERFINDAHL: 0.9979720, COVERAGE_ITEM: 0.3843388, COVERAGE_ITEM_CORRECT: 0.0291588, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1467975, DIVERSITY_GINI: 0.1122190, SHANNON_ENTROPY: 11.0365304, 
SearchBayesianSkopt-CV: Config 176 is suboptimal. Config: {'topK': 679, 'alpha': 0.4112488179482199, 'normalize_similarity': False} - results: ROC_AUC: 0.1392907, PRECISION: 0.0280626, PRECISION_RECALL_MIN_DEN: 0.1021057, RECALL: 0.0994501, MAP: 0.0461233, MRR: 0.0995567, NDCG: 0.0709272, F1: 0.0437697, HIT_RATE: 0.2806265, ARHR: 0.1116457, NOVELTY: 0.0047304, AVERAGE_POPULARITY: 0.1165856, DIVERSITY_MEAN_INTER_LIST: 0.9799036, DIVERSITY_HERFINDAHL: 0.9979718, COVERAGE_ITEM: 0.3842233, COVERAGE_ITEM_CORRECT: 0.0291665, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1468982, DIVERSITY_GINI: 0.1121713, SHANNON_ENTROPY: 11.0359864, 
SearchBayesianSkopt-CV: Config 177 is suboptimal. Config: {'topK': 999, 'alpha': 0.8011061050482255, 'normalize_similarity': False} - results: ROC_AUC: 0.1266479, PRECISION: 0.0261613, PRECISION_RECALL_MIN_DEN: 0.0937335, RECALL: 0.0909702, MAP: 0.0410461, MRR: 0.0899672, NDCG: 0.0638934, F1: 0.0406297, HIT_RATE: 0.2616131, ARHR: 0.1010546, NOVELTY: 0.0049630, AVERAGE_POPULARITY: 0.0850324, DIVERSITY_MEAN_INTER_LIST: 0.9891008, DIVERSITY_HERFINDAHL: 0.9988913, COVERAGE_ITEM: 0.4565159, COVERAGE_ITEM_CORRECT: 0.0300982, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1364540, DIVERSITY_GINI: 0.1746707, SHANNON_ENTROPY: 11.9323735, 
SearchBayesianSkopt-CV: Config 178 is suboptimal. Config: {'topK': 406, 'alpha': 0.5437496164519687, 'normalize_similarity': False} - results: ROC_AUC: 0.1397702, PRECISION: 0.0286017, PRECISION_RECALL_MIN_DEN: 0.1030546, RECALL: 0.1001687, MAP: 0.0460687, MRR: 0.0999491, NDCG: 0.0711741, F1: 0.0444940, HIT_RATE: 0.2860170, ARHR: 0.1122993, NOVELTY: 0.0048555, AVERAGE_POPULARITY: 0.0955490, DIVERSITY_MEAN_INTER_LIST: 0.9863885, DIVERSITY_HERFINDAHL: 0.9986202, COVERAGE_ITEM: 0.4246930, COVERAGE_ITEM_CORRECT: 0.0318845, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1482069, DIVERSITY_GINI: 0.1426159, SHANNON_ENTROPY: 11.5492210, 
SearchBayesianSkopt-CV: Config 179 is suboptimal. Config: {'topK': 327, 'alpha': 0.28163826832346134, 'normalize_similarity': False} - results: ROC_AUC: 0.1348132, PRECISION: 0.0272136, PRECISION_RECALL_MIN_DEN: 0.0990654, RECALL: 0.0964722, MAP: 0.0446738, MRR: 0.0965636, NDCG: 0.0687485, F1: 0.0424505, HIT_RATE: 0.2721364, ARHR: 0.1080589, NOVELTY: 0.0047017, AVERAGE_POPULARITY: 0.1205388, DIVERSITY_MEAN_INTER_LIST: 0.9783814, DIVERSITY_HERFINDAHL: 0.9978196, COVERAGE_ITEM: 0.3671607, COVERAGE_ITEM_CORRECT: 0.0280577, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1432994, DIVERSITY_GINI: 0.1031973, SHANNON_ENTROPY: 10.9200382, 
SearchBayesianSkopt-CV: Search complete. Best config is 48: {'topK': 575, 'alpha': 0.48009885897470206, 'normalize_similarity': False}
